orig_id,dest_id,shipments,dist,oinc,oarea,opop,odens,ocap,o65,ocoll,ogen,dinc,darea,dpop,ddens,d65,dcoll,dcap,tax,dregion,year
19,1,0,1227.046,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.2328,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
20,1,16418.009,775.2822,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.33699,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
21,1,15828,966.5143,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.12471,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
22,1,3900.0031,503.5229,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,19.12885,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
23,1,61222.722,170.8416,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,18.08315,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
24,1,0,1548.785,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,14.83181,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
25,1,40032.024,452.8329,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.70356,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
26,1,750.00026,1228.013,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,12.66813,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
27,1,0,893.9376,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.25999,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
28,1,0,1097.274,36.329,.008969,1.109,123.6481,0,11.9,16.4,15.99429,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
29,1,6918.0033,843.6528,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.85584,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
30,1,0,1105.784,24.087,.121364,1.515,12.48311,.005929,11,12.1,13.37019,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
31,1,0,1772.791,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,13.23782,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
32,1,24241.923,906.0051,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.24013,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
33,1,22562.978,557.2057,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.47605,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
34,1,0,629.381,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,16.99017,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
35,1,0,2026.62,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,16.86778,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
36,1,754.00019,744.0532,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.11246,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
37,1,147.99995,1034.999,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.40526,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
38,1,252595.85,339.0091,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.3778,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
39,1,499.99995,1039.421,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.60737,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
40,1,186520.17,210.8508,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.25121,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
41,1,129310.56,703.3088,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.92741,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
42,1,0,1457.475,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,17.44068,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
43,1,10592.003,563.5828,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.44964,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
44,1,0,1084.462,29.792,.009249,.563,60.87144,0,12,15.4,15.43458,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
45,1,0,2035.062,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,18.16887,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
46,1,1505.0009,813.0789,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.16593,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
47,1,24247.014,533.4631,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.74504,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
48,1,0,1312.342,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.86568,23.597,.05075,4.041,79.62562,13,10.1,1.102672,94.4,"south",1992
1,1,5139158,0,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.19989,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
2,1,19398.004,357.5077,21.147,.052075,2.351,45.14642,.834602,15,8.9,18.6109,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
3,1,0,1418.295,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.7924,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
4,1,0,1945.271,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,19.37004,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
5,1,0,1129.195,30.14,.103729,3.294,31.75583,2.258579,10,18,16.736,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
6,1,1123,977.907,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.42962,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
7,1,178.00003,760.9162,34.875,.001955,.666,340.6649,0,12.4,13.7,16.69976,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
8,1,214097.19,361.1705,27.483,.053997,12.938,239.6059,.347235,18.6,12,17.25075,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
9,1,342493.2,181.4277,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,18.01346,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
10,1,14686,733.1555,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.23384,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
11,1,0,1687.797,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.6703,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
12,1,9975.9928,500.8531,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,19.18142,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
13,1,75493.116,482.2823,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,20.01583,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
14,1,7334.0023,746.5325,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.83781,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
15,1,13014.002,339.2107,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.269,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
16,1,49908.168,324.836,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,18.69055,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
17,1,250.00002,1050.518,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.3586,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
18,1,0,703.2751,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,17.85357,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
19,1,0,1227.046,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.23506,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
20,1,6555.0004,775.2822,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.28,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
21,1,9887.0081,966.5143,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.06852,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
22,1,0,503.5229,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,18.18628,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
23,1,41531.852,170.8416,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,19.37599,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
24,1,0,1548.785,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,14.54987,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
25,1,55500.759,452.8329,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.64672,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
26,1,750.00026,1228.013,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,12.73997,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
27,1,0,893.9376,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.49413,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
28,1,0,1097.274,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.07069,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
29,1,4265.9988,843.6528,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.78808,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
30,1,0,1105.784,24.087,.121364,1.515,12.48311,.005929,11,12.1,13.48744,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
31,1,0,1772.791,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,13.15071,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
32,1,261.00013,906.0051,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.4407,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
33,1,14902.003,557.2057,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.53212,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
34,1,0,629.381,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,17.42611,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
35,1,0,2026.62,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,16.86476,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
36,1,38992.88,744.0532,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.4948,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
37,1,425.99999,1034.999,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.51375,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
38,1,223734.54,339.0091,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.71056,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
39,1,0,1039.421,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.51762,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
40,1,402756.53,210.8508,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.0187,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
41,1,158849.69,703.3088,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.8075,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
42,1,0,1457.475,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,17.59637,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
43,1,8177.9986,563.5828,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.49622,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
44,1,0,1084.462,29.792,.009249,.563,60.87144,0,12,15.4,15.32019,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
45,1,0,2035.062,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,17.97924,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
46,1,2421.0002,813.0789,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.44438,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
47,1,19539.001,533.4631,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.83751,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
48,1,0,1312.342,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.77009,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1993
1,1,4232696.3,0,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.11832,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
2,1,18809.998,357.5077,21.147,.052075,2.351,45.14642,.834602,15,8.9,18.75342,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
3,1,3030.0004,1418.295,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.51597,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
4,1,0,1945.271,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,18.33639,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
5,1,0,1129.195,30.14,.103729,3.294,31.75583,2.258579,10,18,16.63934,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
6,1,643.00018,977.907,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.36561,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
7,1,0,760.9162,34.875,.001955,.666,340.6649,0,12.4,13.7,16.63808,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
8,1,171665.69,361.1705,27.483,.053997,12.938,239.6059,.347235,18.6,12,17.04403,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
9,1,469089.03,181.4277,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,17.98102,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
10,1,167014.18,733.1555,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.54469,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
11,1,0,1687.797,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.62128,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
12,1,43049.968,500.8531,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,19.1489,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
13,1,51302.795,482.2823,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,19.3689,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
14,1,8140.9989,746.5325,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.8996,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
15,1,5900.9967,339.2107,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.08435,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
16,1,71130.105,324.836,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,18.1718,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
17,1,750.00026,1050.518,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.506,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
18,1,13834.998,703.2751,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,17.49651,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
19,1,0,1227.046,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.29789,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
20,1,8554.9994,775.2822,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.36432,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
21,1,125.99999,966.5143,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.07512,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
22,1,2444.9992,503.5229,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,18.44036,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
23,1,336955.8,170.8416,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,17.52148,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
24,1,0,1548.785,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,14.7595,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
25,1,66156.927,452.8329,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.61903,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
26,1,750.00026,1228.013,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,13.19534,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
27,1,0,893.9376,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.81526,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
28,1,0,1097.274,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.20092,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
29,1,2475.0009,843.6528,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.43499,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
30,1,0,1105.784,24.087,.121364,1.515,12.48311,.005929,11,12.1,13.15151,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
31,1,0,1772.791,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,13.03842,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
32,1,358.99999,906.0051,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.49094,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
33,1,14639.999,557.2057,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.56609,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
34,1,0,629.381,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,17.25433,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
35,1,0,2026.62,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,17.09146,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
36,1,45994.093,744.0532,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.42788,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
37,1,0,1034.999,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.80292,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
38,1,276348.04,339.0091,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.56437,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
39,1,0,1039.421,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.72258,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
40,1,352786.09,210.8508,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.25376,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
41,1,937928.44,703.3088,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.34715,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
42,1,0,1457.475,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,16.31322,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
43,1,589.99999,563.5828,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.54767,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
44,1,0,1084.462,29.792,.009249,.563,60.87144,0,12,15.4,14.31772,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
45,1,0,2035.062,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,16.47787,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
46,1,4683.9991,813.0789,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.43161,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
47,1,5780.0002,533.4631,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.9629,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
48,1,0,1312.342,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.23672,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1994
1,1,4379389,0,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.03502,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
2,1,2269.9988,357.5077,21.147,.052075,2.351,45.14642,.834602,15,8.9,17.99361,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
3,1,0,1418.295,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.93613,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
4,1,0,1945.271,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,18.52294,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
5,1,0,1129.195,30.14,.103729,3.294,31.75583,2.258579,10,18,16.61862,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
6,1,0,977.907,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.43542,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
7,1,0,760.9162,34.875,.001955,.666,340.6649,0,12.4,13.7,16.83846,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
8,1,122625.69,361.1705,27.483,.053997,12.938,239.6059,.347235,18.6,12,16.84146,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
9,1,294936.87,181.4277,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,17.70157,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
10,1,244484.19,733.1555,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.63917,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
11,1,0,1687.797,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.44912,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
12,1,9068.9951,500.8531,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,18.9129,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
13,1,11507.003,482.2823,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,19.36944,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
14,1,5316.0026,746.5325,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.77027,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
15,1,741.99997,339.2107,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.06733,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
16,1,853.9996,324.836,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,18.16812,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
17,1,750.00026,1050.518,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.49513,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
18,1,0,703.2751,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,16.78801,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
19,1,0,1227.046,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.39994,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
20,1,9959.9926,775.2822,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.24714,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
21,1,1324.0003,966.5143,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.07562,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
22,1,2706.9983,503.5229,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,18.37489,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
23,1,613998.87,170.8416,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,17.55065,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
24,1,0,1548.785,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,12.3587,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
25,1,88838.798,452.8329,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.63306,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
26,1,0,1228.013,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,13.99954,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
27,1,0,893.9376,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.39127,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
28,1,0,1097.274,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.21791,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
29,1,24.000004,843.6528,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.29154,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
30,1,750.00026,1105.784,24.087,.121364,1.515,12.48311,.005929,11,12.1,14.10072,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
31,1,0,1772.791,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,14.54932,23.597,.05075,4.041,79.62562,13,10.1,1.102672,56.6,"south",1995
