sid,year,aid,log_salary_governor_gbp,log_rev_total_gbp,log_rev_customs_gbp,log_rev_internal_gbp,log_exp_total_gbp,log_exp_tax_gbp,log_exp_pubworks_gbp,log_population_imputed,shared_ancestry,both_arist,both_oxbridge,both_eton,connected,age_entry,cambridge,oxford,eton,peerage,civilservant,politician,military,ordinance_total,ordinance_health,ordinance_education,ordinance_pubworks,ordinance_welfare,ordinance_tax,ordinance_trade,customs_exemptions,social_unrest,hansard_mention,polarity,award_highest,log_dist_london,area_tropics,logem4,sum_d_pre_post,post1930,tenure_aid,landlocked,quinquennial,decade,bilateral,no_colonies,duration,state_aid,min_year,min_revenue,full,post1930_connected,connected_year1930,tenure
"Jamaica",1890,"Henry Arthur Blake",8.699514,13.57265,12.8122,12.94257,13.47523,10.42644,11.92342,13.355721,1,0,0,0,1,44,0,0,,0,1,0,0,,,,,,,,,0,1,-.146142,0,8.452832,1,4.8675346,2,0,22,0,1890,1890,1096,3,1,549,1884,11.65966,1,0,-40,6
"Jamaica",1889,"Henry Arthur Blake",8.699514,13.43982,12.55806,12.9053,13.36489,,,13.343013,1,0,0,0,1,44,0,0,,0,1,0,0,,,,,,,,,0,1,.020636,0,8.452832,1,4.8675346,2,0,22,0,1885,1880,1096,3,0,549,1884,11.65966,1,0,-41,5
"Jamaica",1897,"Henry Arthur Blake",8.699514,13.42552,12.53634,12.8962,13.54963,10.58071,11.39034,13.468635,1,0,0,0,1,44,0,0,,0,1,0,0,,,,,,,,,0,1,.055909,1,8.452832,1,4.8675346,2,0,22,0,1895,1890,1097,3,6,549,1884,11.65966,1,0,-33,13
"Jamaica",1896,"Henry Arthur Blake",8.699514,13.56553,12.6706,13.0402,13.63303,10.62367,11.78549,13.451934,1,0,0,0,1,44,0,0,,0,1,0,0,,,,,,,,,0,1,.15103,0,8.452832,1,4.8675346,2,0,22,0,1895,1890,1097,3,6,549,1884,11.65966,1,0,-34,12
"Jamaica",1892,"Henry Arthur Blake",8.699514,13.52352,12.60725,13.01268,13.59323,10.47466,12.17786,13.385129,1,0,0,0,1,44,0,0,,0,1,0,0,,,,,,,,,0,1,.071257,0,8.452832,1,4.8675346,2,0,22,0,1890,1890,1096,3,3,549,1884,11.65966,1,0,-38,8
"Jamaica",1894,"Henry Arthur Blake",8.699514,13.59885,12.74069,13.04731,13.6195,10.546,11.75836,13.418532,1,0,0,0,1,44,0,0,,0,1,0,0,,,,,,,,,0,1,.228027,0,8.452832,1,4.8675346,2,0,22,0,1890,1890,1094,3,5,549,1884,11.65966,1,0,-36,10
"Jamaica",1891,"Henry Arthur Blake",8.699514,13.56527,12.67548,13.03638,13.70697,10.44474,12.48218,13.368428,1,0,0,0,1,44,0,0,,0,1,0,0,,,,,,,,,0,1,.047409,0,8.452832,1,4.8675346,2,0,22,0,1890,1890,1096,3,2,549,1884,11.65966,1,0,-39,7
"Jamaica",1895,"Henry Arthur Blake",8.699514,13.6233,12.78057,13.06025,13.65244,10.59708,12.10966,13.435233,1,0,0,0,1,44,0,0,,0,1,0,0,,,,,,,,,0,1,-.190264,0,8.452832,1,4.8675346,2,0,22,0,1895,1890,1097,3,6,549,1884,11.65966,1,0,-35,11
"Jamaica",1899,"Augustus William Lawson Hemming",8.517193,13.38001,12.77639,12.58852,13.50553,10.6921,11.65495,13.502037,0,0,0,0,0,55,0,0,0,0,1,0,0,,,,,,,,,0,1,-.04846,0,8.452832,1,4.8675346,2,0,7,0,1895,1890,219,2,1,550,1896,11.65966,1,0,0,3
"Jamaica",1901,"Augustus William Lawson Hemming",8.517193,13.56041,12.75884,12.96507,13.53009,10.68741,11.69287,13.535439,0,0,0,0,0,55,0,0,0,0,1,0,0,,,,,,,,,0,1,.031901,0,8.452832,1,4.8675346,2,0,7,0,1900,1900,219,2,3,550,1896,11.65966,1,0,0,5
"Jamaica",1903,"Augustus William Lawson Hemming",8.517193,13.86721,12.8967,13.39096,13.77733,10.66373,11.93354,13.554521,0,0,0,0,0,55,0,0,0,0,1,0,0,,,,,,,,,0,1,.053615,0,8.452832,1,4.8675346,2,0,7,0,1900,1900,219,2,5,550,1896,11.65966,1,0,0,7
"Jamaica",1900,"Augustus William Lawson Hemming",8.517193,13.57034,12.7387,12.99882,13.59177,10.75133,11.77306,13.518738,0,0,0,0,0,55,0,0,0,0,1,0,0,,,,,,,,,0,1,-.047399,0,8.452832,1,4.8675346,2,0,7,0,1900,1900,219,2,2,550,1896,11.65966,1,0,0,4
"Jamaica",1902,"Augustus William Lawson Hemming",8.517193,13.66063,12.85303,13.07017,13.57833,10.67893,11.75887,13.54498,0,0,0,0,0,55,0,0,0,0,1,0,0,,,,,,,,,0,1,.049777,0,8.452832,1,4.8675346,2,0,7,0,1900,1900,219,2,4,550,1896,11.65966,1,0,0,6
"Jamaica",1898,"Augustus William Lawson Hemming",8.517193,13.33045,12.71121,12.55749,13.51773,10.7448,11.69393,13.485336,0,0,0,0,0,55,0,0,0,0,1,0,0,,,,,,,,,0,1,.000164,0,8.452832,1,4.8675346,2,0,7,0,1895,1890,219,2,0,550,1896,11.65966,1,0,0,2
"Jamaica",1904,"James Alexander Swettenham",8.517193,13.52964,12.76448,12.90368,13.62292,10.6652,11.93599,13.564061,0,0,0,0,0,55,1,0,,0,1,0,,,,,,,,,,0,1,.044664,0,8.452832,1,4.8675346,2,0,5,0,1900,1900,1387,2,0,551,1901,11.65966,1,0,0,3
"Jamaica",1906,"James Alexander Swettenham",8.517193,13.83323,12.92681,13.31578,13.77141,10.65072,11.89389,13.583143,0,0,0,0,0,55,1,0,,0,1,0,,,,,,,,,,0,1,.04274,0,8.452832,1,4.8675346,2,0,5,0,1905,1900,1389,2,2,551,1901,11.65966,1,0,0,5
"Jamaica",1905,"James Alexander Swettenham",8.517193,13.81706,12.8939,13.31078,13.76197,10.65938,11.79091,13.573602,0,0,0,0,0,55,1,0,,0,1,0,,,,,,,,,,0,1,.145611,0,8.452832,1,4.8675346,2,0,5,0,1905,1900,1389,2,1,551,1901,11.65966,1,0,0,4
"Jamaica",1912,"Sydney Haldane Olivier",8.517193,14.17486,13.01574,13.79833,14.25355,10.65952,13.5736,13.634011,0,0,0,1,1,48,0,1,1,0,1,0,0,,,,,,,,,0,1,.015559,0,8.452832,1,4.8675346,2,0,5,0,1910,1910,2193,1,5,552,1907,11.65966,1,0,-18,5
"Jamaica",1911,"Sydney Haldane Olivier",8.517193,14.12012,13.11102,13.6667,14.11602,10.66951,13.06643,13.630846,0,0,0,1,1,48,0,1,1,0,1,0,0,,,,,,,,,0,1,0,0,8.452832,1,4.8675346,2,0,5,0,1910,1910,2193,1,4,552,1907,11.65966,1,0,-19,4
"Jamaica",1908,"Sydney Haldane Olivier",8.517193,13.88819,13.02138,13.34297,13.86632,10.61595,12.16084,13.602224,1,0,1,0,1,48,0,1,1,0,1,0,0,,,,,,,,,0,1,.048059,0,8.452832,1,4.8675346,2,0,5,0,1905,1900,2195,1,1,552,1907,11.65966,1,0,-22,1
"Jamaica",1907,"Sydney Haldane Olivier",8.517193,13.96246,13.15645,13.37073,13.88628,10.6116,12.00735,13.592683,1,0,1,0,1,48,0,1,1,0,1,0,0,,,,,,,,,0,1,-.041667,0,8.452832,1,4.8675346,2,0,5,0,1905,1900,2195,1,0,552,1907,11.65966,1,0,-23,0
"Jamaica",1909,"Sydney Haldane Olivier",8.517193,13.85505,13.04997,13.26255,13.9896,10.6192,12.48875,13.611765,1,0,0,0,1,48,0,1,1,0,1,0,0,,,,,,,,,0,1,-.04541,0,8.452832,1,4.8675346,2,0,5,0,1905,1900,2194,1,2,552,1907,11.65966,1,0,-21,2
"Jamaica",1910,"Sydney Haldane Olivier",8.517193,13.97212,13.01355,13.48853,13.97251,10.63294,12.41633,13.621305,1,0,0,0,1,48,0,1,1,0,1,0,0,,,,,,,,,0,1,.009042,0,8.452832,1,4.8675346,2,0,5,0,1910,1910,2194,1,3,552,1907,11.65966,1,0,-20,3
"Jamaica",1917,"William Henry Manning",8.517193,13.86666,13.00464,13.31796,13.90937,,11.94267,13.649836,1,0,0,0,1,50,1,0,0,0,1,0,1,,,,,,,,,0,1,.350969,0,8.452832,1,4.8675346,2,0,11,0,1915,1910,2373,1,4,553,1913,11.65966,1,0,-13,4
"Jamaica",1913,"William Henry Manning",8.517193,14.05259,12.9638,13.64218,14.05944,,11.96368,13.637176,1,0,0,0,1,50,1,0,0,0,1,0,1,,,,,,,,,0,1,0,0,8.452832,1,4.8675346,2,0,11,0,1910,1910,2371,1,0,553,1913,11.65966,1,0,-17,0
"Jamaica",1915,"William Henry Manning",8.517193,13.93954,12.95618,13.47105,13.91621,,11.89641,13.643506,1,0,0,0,1,50,1,0,0,0,1,0,1,,,,,,,,,0,1,.112107,0,8.452832,1,4.8675346,2,0,11,0,1915,1910,2371,1,2,553,1913,11.65966,1,0,-15,2
"Jamaica",1916,"William Henry Manning",8.517193,13.95905,13.2159,13.31352,13.88898,11.1674,12.70783,13.646671,1,0,0,0,1,50,1,0,0,0,1,0,1,,,,,,,,,0,1,.007884,0,8.452832,1,4.8675346,2,0,11,0,1915,1910,2373,1,3,553,1913,11.65966,1,0,-14,3
"Jamaica",1914,"William Henry Manning",8.517193,13.97304,12.88928,13.56007,14.02712,11.03968,12.46014,13.640341,1,0,0,0,1,50,1,0,0,0,1,0,1,,,,,,,,,0,1,-.02169,0,8.452832,1,4.8675346,2,0,11,0,1910,1910,2371,1,1,553,1913,11.65966,1,0,-16,1
"Jamaica",1920,"Leslie Probyn",8.517193,14.6688,13.85388,14.0842,14.66251,11.64698,13.48964,13.659332,0,0,0,0,0,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.452832,1,4.8675346,2,0,19,0,1920,1920,1774,3,2,554,1904,11.65966,1,0,0,16
"Jamaica",1923,"Leslie Probyn",8.517193,14.5388,13.72209,13.95561,14.54512,11.26367,12.58234,13.698906,1,0,0,0,1,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,.065774,0,8.452832,1,4.8675346,2,0,19,0,1920,1920,1778,3,5,554,1904,11.65966,1,0,-7,19
"Jamaica",1921,"Leslie Probyn",8.517193,14.47137,13.45638,14.02131,14.628,11.57568,13.10051,13.662497,1,0,0,0,1,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,.011235,0,8.452832,1,4.8675346,2,0,19,0,1920,1920,1780,3,3,554,1904,11.65966,1,0,-9,17
"Jamaica",1922,"Leslie Probyn",8.517193,14.53696,13.5918,14.04493,14.48284,11.19592,12.58771,13.680701,1,0,0,0,1,42,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,-.041351,0,8.452832,1,4.8675346,2,0,19,0,1920,1920,1780,3,4,554,1904,11.65966,1,0,-8,18
"Jamaica",1919,"Leslie Probyn",8.517193,14.40484,13.54553,13.85414,14.18349,11.3737,12.59761,13.656166,1,0,0,0,1,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-.06722,0,8.452832,1,4.8675346,2,0,19,0,1915,1910,1779,3,1,554,1904,11.65966,1,0,-11,15
"Jamaica",1918,"Leslie Probyn",8.517193,13.9616,12.98215,13.49077,14.02139,11.16949,12.56779,13.653001,1,0,0,0,1,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-.073721,0,8.452832,1,4.8675346,2,0,19,0,1915,1910,1779,3,0,554,1904,11.65966,1,0,-12,14
"Jamaica",1924,"Samuel Herbert Wilson",8.612503,14.46938,13.6296,13.90409,14.51997,11.2695,12.69596,13.71711,0,0,0,0,0,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,8.452832,1,4.8675346,,0,2,0,1920,1920,2136,2,0,555,1922,11.65966,0,0,0,2
"Jamaica",1925,"Herbert Bryan",8.612503,14.51913,13.71869,13.92287,14.51344,11.30023,12.66844,13.735315,0,0,0,0,0,60,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,.040129,0,8.452832,1,4.8675346,,0,0,0,1925,1920,1245,1,0,556,1925,11.65966,0,0,0,0
"Jamaica",1928,"Reginald Edward Stubbs",8.612503,14.60979,13.94328,13.88928,14.65597,11.36253,13.29874,13.789928,0,0,1,0,1,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.154116,1,8.452832,1,4.8675346,2,0,17,0,1925,1920,1953,2,2,557,1919,11.65966,1,0,-2,9
"Jamaica",1930,"Reginald Edward Stubbs",8.612503,14.60286,13.89973,13.91961,14.6582,11.43328,13.10508,13.81766,0,0,0,0,0,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.01843,0,8.452832,1,4.8675346,2,1,17,0,1930,1930,1955,2,4,557,1919,11.65966,1,0,0,11
"Jamaica",1926,"Reginald Edward Stubbs",8.612503,14.5796,13.77689,13.98519,14.5315,11.31213,12.63889,13.753519,0,0,1,0,1,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,.034231,0,8.452832,1,4.8675346,2,0,17,0,1925,1920,1953,2,0,557,1919,11.65966,1,0,-4,7
"Jamaica",1927,"Reginald Edward Stubbs",8.612503,14.63753,13.94677,13.94199,14.49906,11.34401,12.89512,13.771724,0,0,1,0,1,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,.02226,0,8.452832,1,4.8675346,2,0,17,0,1925,1920,1953,2,1,557,1919,11.65966,1,0,-3,8
"Jamaica",1929,"Reginald Edward Stubbs",8.612503,14.64531,13.99493,13.9075,14.65298,11.40998,13.24743,13.803794,0,0,0,0,0,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.021742,0,8.452832,1,4.8675346,2,0,17,0,1925,1920,1955,2,3,557,1919,11.65966,1,0,0,10
"Jamaica",1931,"Reginald Edward Stubbs",8.612503,14.55066,13.83702,13.87759,14.57432,11.45359,12.98345,13.864936,0,0,0,0,0,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,.035432,0,8.452832,1,4.8675346,2,1,17,0,1930,1930,1955,2,5,557,1919,11.65966,1,0,0,12
"Jamaica",1932,"Alexander Ransford Slater",8.612503,14.58992,13.7884,13.99454,14.54866,11.45721,12.73569,13.886148,1,0,0,0,1,48,1,0,0,0,1,0,0,,,,,,,,,0,1,.041972,0,8.452832,1,4.8675346,2,1,11,0,1930,1930,40,3,0,558,1922,11.65966,1,1,2,10
"Jamaica",1933,"Alexander Ransford Slater",8.612503,14.52715,13.83367,13.83432,14.59761,11.46411,12.87389,13.900651,1,0,0,0,1,48,1,0,0,0,1,0,0,,,,,,,,,0,1,.035142,1,8.452832,1,4.8675346,2,1,11,0,1930,1930,40,3,1,558,1922,11.65966,1,1,3,11
"Jamaica",1934,"Edward Brandis Denham",8.612503,14.63103,13.8801,13.99251,14.62888,11.45252,12.89595,13.915153,0,0,1,0,1,52,0,1,0,0,1,0,0,,,,,,,,,0,1,.015408,0,8.452832,1,4.8675346,2,1,9,0,1930,1930,546,3,0,559,1928,11.65966,1,1,4,6
"Jamaica",1936,"Edward Brandis Denham",8.612503,14.60957,13.97416,13.85515,14.60673,11.50568,12.90393,13.943967,1,0,1,0,1,52,0,1,0,0,1,0,0,,,,,,,,,0,1,-.032625,0,8.452832,1,4.8675346,2,1,9,0,1935,1930,548,3,2,559,1928,11.65966,1,1,6,8
"Jamaica",1935,"Edward Brandis Denham",8.612503,14.56785,13.93725,13.80799,14.59402,11.48322,13.02764,13.930466,0,0,1,0,1,52,0,1,0,0,1,0,0,,,,,,,,,0,1,.076531,1,8.452832,1,4.8675346,2,1,9,0,1935,1930,546,3,1,559,1928,11.65966,1,1,5,7
"Jamaica",1937,"Edward Brandis Denham",8.612503,14.72221,14.12811,13.91912,14.63581,11.64107,12.99957,13.957468,1,0,1,0,1,52,0,1,0,0,1,0,0,,,,,,,,,0,1,.018844,0,8.452832,1,4.8675346,2,1,9,0,1935,1930,548,3,3,559,1928,11.65966,1,1,7,9
"Jamaica",1938,"Arthur Frederick Richards",8.612503,14.85936,,,14.86424,,,13.969265,0,1,1,0,1,49,0,1,0,1,1,0,0,,,,,,,,,0,1,.006648,0,8.452832,1,4.8675346,2,1,13,0,1935,1930,180,3,0,560,1934,11.65966,1,1,8,4
"Jamaica",1939,"Arthur Frederick Richards",8.612503,14.94116,14.25901,14.23689,14.9674,11.88507,13.15227,13.981062,0,1,1,0,1,49,0,1,0,1,1,0,0,,,,,,,,,0,1,.036084,0,8.452832,1,4.8675346,2,1,13,0,1935,1930,176,3,1,560,1934,11.65966,1,1,9,5
"Jamaica",1941,"Arthur Frederick Richards",8.612503,,,,,,,14.004656,0,1,0,0,1,49,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,8.452832,1,4.8675346,,1,13,0,1940,1940,179,3,3,560,1934,11.65966,0,1,11,7
"Jamaica",1942,"Arthur Frederick Richards",8.612503,,14.79931,,,,,14.016454,0,1,0,0,1,49,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,-.019956,1,8.452832,1,4.8675346,,1,13,0,1940,1940,179,3,4,560,1934,11.65966,0,1,12,8
"Jamaica",1940,"Arthur Frederick Richards",8.612503,,,,,,,13.992859,0,1,1,0,1,49,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,.044444,0,8.452832,1,4.8675346,,1,13,0,1940,1940,176,3,2,560,1934,11.65966,0,1,10,6
"Jamaica",1946,"John Huggins",8.612503,,,,,,,14.088419,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.007672,0,8.452832,1,4.8675346,,1,7,0,1945,1940,1601,1,3,561,1943,11.65966,0,0,0,3
"Jamaica",1950,"John Huggins",8.612503,16.20783,,,16.15176,,,14.158524,0,0,0,0,0,52,0,0,0,0,1,0,0,,,,,,,,,0,1,.009869,0,8.452832,1,4.8675346,2,1,7,0,1950,1950,1602,1,6,561,1943,11.65966,1,0,0,7
"Jamaica",1944,"John Huggins",8.612503,,14.83798,,15.81782,,,14.048307,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.005238,0,8.452832,1,4.8675346,,1,7,0,1940,1940,1603,1,1,561,1943,11.65966,0,0,0,1
"Jamaica",1948,"John Huggins",8.612503,16.08897,,,16.13103,,,14.125158,0,0,0,0,0,52,0,0,0,0,1,0,0,,,,,,,,,0,1,-.000856,0,8.452832,1,4.8675346,2,1,7,0,1945,1940,1600,1,5,561,1943,11.65966,1,0,0,5
"Jamaica",1943,"John Huggins",8.612503,,14.8814,,,,,14.028251,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.03429,0,8.452832,1,4.8675346,,1,7,0,1940,1940,1603,1,0,561,1943,11.65966,0,0,0,0
"Jamaica",1945,"John Huggins",8.612503,15.8629,15.13234,15.20583,15.84545,12.5708,13.8913,14.068363,0,0,0,0,0,52,0,0,0,0,1,0,0,,,,,,,,,0,1,.030604,0,8.452832,1,4.8675346,2,1,7,0,1945,1940,1603,1,2,561,1943,11.65966,1,0,0,2
"Jamaica",1947,"John Huggins",8.612503,,,,,,,14.108475,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.028689,0,8.452832,1,4.8675346,,1,7,0,1945,1940,1600,1,4,561,1943,11.65966,0,0,0,4
"Jamaica",1949,"John Huggins",8.612503,16.11836,,,16.10707,,,14.141841,0,0,0,0,0,52,0,0,0,0,1,0,0,,,,,,,,,0,1,-.059713,1,8.452832,1,4.8675346,2,1,7,0,1945,1940,1600,1,6,561,1943,11.65966,1,0,0,6
"Jamaica",1955,"Hugh Mackintosh Foot",8.748305,16.7771,16.1837,15.97315,16.75631,,,14.231021,0,0,0,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.042918,0,8.452832,1,4.8675346,2,1,9,0,1955,1950,1363,1,4,562,1951,11.65966,1,0,0,4
"Jamaica",1953,"Hugh Mackintosh Foot",8.748305,16.52852,,,16.52356,,,14.204934,0,0,1,0,1,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.088416,0,8.452832,1,4.8675346,2,1,9,0,1950,1950,1365,1,2,562,1951,11.65966,1,1,23,2
"Jamaica",1952,"Hugh Mackintosh Foot",8.748305,16.43953,15.79982,15.68993,16.48466,,,14.19189,0,0,1,0,1,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.037981,0,8.452832,1,4.8675346,2,1,9,0,1950,1950,1365,1,1,562,1951,11.65966,1,1,22,1
"Jamaica",1954,"Hugh Mackintosh Foot",8.748305,16.65437,,,16.64084,,,14.217978,0,0,1,0,1,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.036457,0,8.452832,1,4.8675346,2,1,9,0,1950,1950,1365,1,3,562,1951,11.65966,1,1,24,3
"Jamaica",1956,"Hugh Mackintosh Foot",8.748305,16.92682,,,16.86953,,,14.244065,0,0,0,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,-.000458,0,8.452832,1,4.8675346,2,1,9,0,1955,1950,1363,1,5,562,1951,11.65966,1,0,0,5
"Jamaica",1951,"Hugh Mackintosh Foot",8.748305,16.44007,,,16.47903,,,14.175207,0,0,1,0,1,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.052025,0,8.452832,1,4.8675346,2,1,9,0,1950,1950,1365,1,0,562,1951,11.65966,1,1,21,0
"Jamaica",1960,"Kenneth William Blackburne",8.748305,17.45628,16.60978,16.89607,17.44141,,,14.296241,0,0,1,0,1,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,-.025416,0,8.452832,1,4.8675346,2,1,12,0,1960,1960,1749,2,3,563,1950,11.65966,1,1,30,10
"Jamaica",1961,"Kenneth William Blackburne",8.748305,,,,,,,14.309285,0,0,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.015327,0,8.452832,1,4.8675346,,1,12,0,1960,1960,1752,2,4,563,1950,11.65966,0,0,0,11
"Jamaica",1957,"Kenneth William Blackburne",8.748305,17.11774,,,17.01421,,,14.257109,0,0,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.076632,0,8.452832,1,4.8675346,2,1,12,0,1955,1950,1748,2,0,563,1950,11.65966,1,0,0,7
"Jamaica",1959,"Kenneth William Blackburne",8.748305,17.37458,,,17.43826,,,14.283197,0,0,1,0,1,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.111528,0,8.452832,1,4.8675346,2,1,12,0,1955,1950,1749,2,2,563,1950,11.65966,1,1,29,9
"Jamaica",1958,"Kenneth William Blackburne",8.748305,17.50949,,,17.29048,,,14.270153,0,0,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.004656,0,8.452832,1,4.8675346,2,1,12,0,1955,1950,1748,2,1,563,1950,11.65966,1,0,0,8
"Jamaica",1962,"Kenneth William Blackburne",8.748305,,,,,,,14.322329,0,0,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.028017,1,8.452832,1,4.8675346,,1,12,0,1960,1960,1752,2,5,563,1950,11.65966,0,0,0,12
"Kenya",1898,"Arthur Henry Hardinge",,,,,,,,,0,0,0,0,0,36,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.349797,1,4.9767337,,0,4,0,1895,1890,187,1,3,564,1895,11.99197,0,0,0,3
"Kenya",1899,"Arthur Henry Hardinge",,,,,,,,,0,0,0,0,0,36,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.349797,1,4.9767337,,0,4,0,1895,1890,187,1,4,564,1895,11.99197,0,0,0,4
"Kenya",1897,"Arthur Henry Hardinge",,,,,,,,,0,0,0,0,0,36,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.349797,1,4.9767337,,0,4,0,1895,1890,187,1,2,564,1895,11.99197,0,0,0,2
"Kenya",1896,"Arthur Henry Hardinge",,,,,,,,,0,0,0,0,0,36,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.349797,1,4.9767337,,0,4,0,1895,1890,187,1,1,564,1895,11.99197,0,0,0,1
"Kenya",1895,"Arthur Henry Hardinge",,,,,,,,,0,0,0,0,0,36,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.349797,1,4.9767337,,0,4,0,1895,1890,187,1,0,564,1895,11.99197,0,0,0,0
"Kenya",1903,"Charles Norton Eliot",7.600903,12.80726,10.43776,12.70906,12.94533,,10.47579,14.345186,0,0,0,0,0,38,0,1,0,0,1,0,0,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,3,0,1900,1900,407,1,3,565,1900,11.99197,1,0,0,3
"Kenya",1900,"Charles Norton Eliot",7.600903,12.58202,10.31467,12.47267,12.17271,,9.588503,14.457364,0,0,0,0,0,38,0,1,0,0,1,0,0,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,3,0,1900,1900,407,1,0,565,1900,11.99197,1,0,0,0
"Kenya",1901,"Charles Norton Eliot",7.600903,11.99197,10.2361,11.80231,12.53592,,9.406729,14.419971,0,0,0,0,0,38,0,1,0,0,1,0,0,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,3,0,1900,1900,407,1,1,565,1900,11.99197,1,0,0,1
"Kenya",1902,"Charles Norton Eliot",7.600903,12.92118,10.37055,12.83994,12.64906,,10.3475,14.382579,0,0,0,0,0,38,0,1,0,0,1,0,0,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,3,0,1900,1900,407,1,2,565,1900,11.99197,1,0,0,2
"Kenya",1904,"Donald William Stewart",7.824046,12.91383,11.02712,12.74947,12.62003,,10.50638,14.307794,0,0,0,0,0,44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,8.349797,1,4.9767337,,0,0,0,1900,1900,506,1,0,566,1904,11.99197,0,0,0,0
"Kenya",1908,"James Hayes Sadler",7.824046,13.34337,11.31026,13.20304,13.46326,,11.62354,14.402339,0,0,0,0,0,47,0,0,,0,1,0,1,,,,,,,,,0,1,0,0,8.349797,1,4.9767337,2,0,10,0,1905,1900,1433,3,3,567,1898,11.99197,1,0,0,10
"Kenya",1905,"James Hayes Sadler",7.824046,13.09059,11.23585,12.9204,12.94524,,11.5132,14.270401,0,0,0,0,0,47,0,0,,0,1,0,1,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,10,0,1905,1900,1433,3,0,567,1898,11.99197,1,0,0,7
"Kenya",1907,"James Hayes Sadler",7.824046,13.41164,11.27361,13.28621,13.44687,,11.81687,14.35836,0,0,0,0,0,47,0,0,,0,1,0,1,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,10,0,1905,1900,1433,3,2,567,1898,11.99197,1,0,0,9
"Kenya",1906,"James Hayes Sadler",7.824046,13.34609,11.30593,13.20681,13.33115,,11.49418,14.31438,0,0,0,0,0,47,0,0,,0,1,0,1,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,10,0,1905,1900,1433,3,1,567,1898,11.99197,1,0,0,8
"Kenya",1910,"Edouard Percy Cranwill Girouard",8.006368,13.51384,11.26604,13.40221,13.43285,,11.21376,14.490298,1,0,0,0,1,40,0,0,0,0,1,0,1,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,4,0,1910,1910,534,2,1,568,1907,11.99197,1,0,-20,3
"Kenya",1909,"Edouard Percy Cranwill Girouard",8.006368,13.3638,11.06026,13.25855,13.41414,,11.36451,14.446318,1,0,0,0,1,40,0,0,0,0,1,0,1,,,,,,,,,0,0,,0,8.349797,1,4.9767337,2,0,4,0,1905,1900,534,2,0,568,1907,11.99197,1,0,-21,2
